tipo,codigo_division,nombre_division,codigo_grupo,nombre_grupo,codigo_clase,nombre_clase,row_hash
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3012,Carreteras y paisaje,301219,Materiales para estabilización y refuerzo de suelos,e065929f43b37ee036eff5a58ba6b592b9a4fb34059968006d58c4213da07f09
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3024,Componentes de construcción de estructura portátil,302415,Componentes de consolidación de estructuras portátiles,49995d18aab56292b5f366a498c85b470ba172979f01a5d94419dc88b77c9389
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3024,Componentes de construcción de estructura portátil,302416,"Componentes estructurales de tribunas, gradas y escalera",cc737d74d4d9d275803d74117820b082b1ed631973793928bbfab4a9b46da18c
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3024,Componentes de construcción de estructura portátil,302417,"Componentes soporte y cobertura de tiendas, carpas y estructuras de membrana",361577a6a6bffbab936fee9bf836469cfebd11da56ac4323f169b0d6274d9f5b
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3010,Componentes estructurales y formas básicas,301035,Alma de panal,0ebd7f9044772315660fcaaf3ca0de458160489540d9468701a14131b1628d59
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3010,Componentes estructurales y formas básicas,301015,Ángulos,5fec4baf42f9411e04633e0cac87aef7d13c802d114f22aa9036e6eaba6829d0
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3010,Componentes estructurales y formas básicas,301018,Conductos,80d392b2f0ab629d5cbc4a1a1e18c8a1bfdd1122bdeb46e8493f0e0c0879f7a9
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3010,Componentes estructurales y formas básicas,301039,Ejes,e1e5ec193fd9581c812a91e205dd9d86cab111d5d53efb80bbda9b2d01ef028c
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3010,Componentes estructurales y formas básicas,301032,Enrejado,0960f925f04a750984dba01b09b2e7cdab6f3d5fcea927b87b87d4727825fa73
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3010,Componentes estructurales y formas básicas,301038,Fibras y filamentos mecánicos,64b1e9375a6b0b6b449ea7a8e34bc1c141e3fd87895a847b28b9901ce4eaab8b
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3010,Componentes estructurales y formas básicas,301020,Hoja,1bb90cff598678da2219e596e13653aff21a545fa4514dddcc837ccb3c4aecc4
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3010,Componentes estructurales y formas básicas,301023,Perfiles,416cf4b6f22be9e2f7e9ea42789653240f69279f934d340c0fc3b438c468a944
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3010,Componentes estructurales y formas básicas,301029,Pilares,fddd6bb63f02f567d8f6fc5640d6a2892ff952ac5d00f02fe49428d357477ac5
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3010,Componentes estructurales y formas básicas,301028,Pilotaje,68422b55b1b199900537719af3e36e7b4e3ad6575b450499b909b40d51d5089a
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3010,Componentes estructurales y formas básicas,301022,Plancha,a200145788868b712dcaac1e4ce4eba5abdc5053ec98a307af47e7e07afb2b9b
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3010,Componentes estructurales y formas básicas,301036,Productos estructurales,097a0fc498e9b1e8334d453981a4c3728d9a38e2621adf440fa0538c75f28b20
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3010,Componentes estructurales y formas básicas,301031,Rieles,5acfdddf1683ee9475e6d48c819742a3cb7b195754c93b513426c80abd02b512
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3010,Componentes estructurales y formas básicas,301037,Trenza,54100cd6a5465fc69dd39453fb2f43ec887041216dec1c4bf50291eef5d08fdb
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3010,Componentes estructurales y formas básicas,301024,Varillas,3c86fed4d0124e88da054b518d3bfaf2c35a9852a0b702ee0c9a5eacb62f111a
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3010,Componentes estructurales y formas básicas,301017,Vigas,11a5316e2cec174f347047fe207836f0fac573b77489e91c9bb32b2bdd28d0e1
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3019,Equipo de apoyo para Construcción y Mantenimiento,301917,Cobertizos y remolques de construcción,606115a230f2a543ad34211974141847d836f89cad52f939ece339bad55db00f
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3019,Equipo de apoyo para Construcción y Mantenimiento,301918,Equipos y materiales para construcciones temporales y apoyo al mantenimiento,9eceb00d7bb03aa9a187a0ced3b2eddff4650fd330b34a6930d7b664f18f3acb
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3019,Equipo de apoyo para Construcción y Mantenimiento,301916,Escaleras y accesorios de andamiaje,4ab0a977bfd102bbd5f5e0d87bd78ef832e1f44e1c41fdfcef64682ae63798e3
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3019,Equipo de apoyo para Construcción y Mantenimiento,301915,Escaleras y andamios,e2bd6b0f08e818ecf7905531993ee4b6585e21acc67d786aea8e78c103d8226c
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3025,Estructuras y materiales de minería subterránea,302515,Estructuras de soporte de techos bajo tierra,0dd6c0b1e0185aeb75e58bc820a9dcf077492bc1101d46e619180c08ae1bf820
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3011,"Hormigón, cemento y yeso",301118,Agregados,ab5925d2dc4a889a6755fdb4de51a1205c191dc91b49772ecf77ed7d96d97f5f
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3011,"Hormigón, cemento y yeso",301116,Cemento y cal,b4510b6220faf449a8b6ef8cf7896a9cf1a68d3f9619dd37cc3c8f92324bb8ee
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3011,"Hormigón, cemento y yeso",301115,Concreto y morteros,19078e42f5924d427cd4ba06c0243201d13573108d0c10c220eb1a0636c63754
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3011,"Hormigón, cemento y yeso",301119,Elementos para reforzar concreto,c356bc33153dfbd5847d987c91ac84e47bfc7ba9dcc5fa7612592c5e5b308a81
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3011,"Hormigón, cemento y yeso",301117,Yesos,fcbd5ed40e3e4ccce82d7a60c93d4acf29dcaf3b0baedfa7a7dcb2f4b7dac9bf
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3018,Instalaciones de plomería,301818,"Cabezas, chorros y partes y accesorios de grifos y duchas",0d9629c7b964be8c1dd24bd21bab0baf7a0198afc4e4e47a150178c8f27369f9
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3018,Instalaciones de plomería,301817,Grifos,f23dbb4ceb5bb937591d0867374b7e9ef088ff8c6661680792b959594844fdd8
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3018,Instalaciones de plomería,301816,Instalaciones residenciales no sanitarias,dcc18ac3e602ba713c2bfd533d0ab8358a8c11226a57e777917e7f28f58df3a0
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3018,Instalaciones de plomería,301815,Porcelana sanitaria,03e61814a963793c2f610043030b4a99e6e48398b160fcc771611a7ccf6012c3
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3016,Materiales de acabado de interiores,301623,Accesorios para gabinetes,97ed349f193b6ad8b4aa4bed23d218306374f5d791b836a04c7cd0a293814079
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3016,Materiales de acabado de interiores,301618,Ebanistería,6a84b4cd7f3c84daf60856f9b8c6945808d5f4c447a746c8f0369a3cf7dd0311
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3016,Materiales de acabado de interiores,301621,Laminados interiores,f41f2651cba24483e48bd2579abf5c38602702d7251efd8c59c642882b44468c
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3016,Materiales de acabado de interiores,301615,Materiales para acabados de paredes,a7a32653f160159f70df0584f97002c21102ef49039f294d1b83a848a4cd902a
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3016,Materiales de acabado de interiores,301616,Materiales para techos,3b324cd3050a9a33f4d0fe18f458b2951b431afb7ef53dee26a0a984d3eb5a40
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3016,Materiales de acabado de interiores,301619,Moldeado y carpintería mecánica,656f943b0fc5fc125c1aaf39675c8371758c5866bf1bdf0574311eada398b751
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3016,Materiales de acabado de interiores,301620,Molduras y carpintería,e8e5e4847dab7bab879831128bc586103d656f696c4da97784ee692a8d8eae3d
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3016,Materiales de acabado de interiores,301622,Mostradores,6c778deb00a06f3b8649df73cc8fcddf80cbdb3e1c5166279c2c2204b1e7c24c
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3016,Materiales de acabado de interiores,301624,Muros divisorios,2f1057fe0bcb03eb5a0168206c4b015999c02c5d2d398ddafc4be0bf46d76df5
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3016,Materiales de acabado de interiores,301617,Suelos,f7e3bd32c73ff0a1b2cf6443d48c3e78d5091fc6d222d30d7f5e036c242b3599
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302647,Alambre de acero inoxidable,67b03e875fc8d0fd435a84d7df386453941c1e7de9515c83cc30f02aa5a3745f
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302651,Alambre de aluminio,a9da09ae92bbfe9fec2838fbda02e5e41f3c0019a6891dc634a0f1534ef75bca
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302659,Alambre y bandas de plástico,8c16d9812434a194d5c12e3055d33c699f81af82a9bd6f23bc7319ee2cb18a0d
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302648,Bandas de acero inoxidable,846130e09405ae56bda0c5a00b917ded8108611febb19acabe30ec0a3e9e81c0
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302652,Bandas y lingotes de aluminio,d3b2445e194d783b5f7e9a85140112be1926a1fdfc8e91efa58dcb53db6f007e
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302636,Barras de acero al carbón,e0904aa864242cc14981fca027405df5c0bd419183a50132530ccc8bcf4df851
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302638,Barras de acero de herramienta,6f1ffbe6b433917752c76412f34841d51e83dc72205b4c9ba7af9206373e9907
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302639,Barras de acero especial,cdbe51516c0e308fd198c6d10a006a355ac854003099318df5022d99e8476687
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302645,Barras de acero inoxidable,ef862a84df20697582e003ed53dedf2c53e7af35ed1b6ab712fa7458d258b393
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302637,Barras de aleación de acero,3c6db667acb4c17e8086962ae1da0a1a929dd6aa81fc09d1aee29174d987e388
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302649,Barras de aluminio,87663527ffc8e105a100ebdc12009050252810e2670565c036bacc3b751252c7
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302625,Barras de bronce,c123cc995424b36a8ec5f9ffec8e6eb28202753daaf075282d5a2a3a77a71e66
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302622,Barras de cobre,607e47c83edf9bace316cbe89ff11b83ce432efd97aa1982c9a2e03e2c20ee62
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302630,Barras de estaño,9afb1089ec2b604b578bb322fdaf53ab24b2ae40417bbeec3cf5f6d09729bc02
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302653,Barras de hierro,51445eeabc8f8925b4274f2adf6ba91decd73f096b9484fe1f382a9bd11d73ee
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302615,Barras de latón,9bdf138897cd08107a3309fa76a0a78311bd292a5276f02fc8669c00f657a9e4
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302660,Barras de metales preciosos y metales especiales,749471a616035b6b6e6cf7f929acd8938fc9a4fa363b33febb79f5d9d168b98b
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302633,Barras de plomo,2dc1eb7b4c8586897325e3291fee9b42e39a2830d296d0bf8c5bd2dc1c01dee8
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302656,Barras y láminas de aleaciones ferrosas,fb6e98d1eeba2b68856a56db881e3a54b0df0716bd312a6aea2f40db052fc8c0
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302618,Barras y láminas de magnesio,fb33971b956b16a5c2c859108b2de6a4782c015f3996e671cf68a1a6778e8f17
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302664,Barras y láminas de materiales especiales,10571588316c1835c5033a2d02817b9462b54aeadd147e76c787d40a6ab84554
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302620,Barras y láminas de titanio,04e39dd04e02a6198a163a6212d1561a3590dbdc2f2569c59bf34df3fcc2ac12
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302628,Barras y láminas de zinc,cf22978ad053051c0b84c1da112bb7016e9de63104dbab78d456b5d7c7286250
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302658,Barras y láminas plásticas,85397ff07c3c636b123bd2b69455aac04bce5e93edcdb9c4cc8cb2b4d22f676d
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302640,Láminas de acero al carbón,b51e8ac6911db59cac9c641b0e62195c5b20d68d2f74be2f2b2e32c74661ab29
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302642,Láminas de acero de herramienta,eb06af7b175e2fc7f42ce356d592dc94b49665bfb2cc2ed80baf8f52457c5e6b
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302643,Láminas de acero especial,1a5442279d6f02b163eae5515c77872b81fee5dfb0f6688e48f3ff4d4179a8c6
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302646,Láminas de acero inoxidable,1f9ac580156b549df12d7c219452dbf8c23f10477f61a4be5944ead827752561
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302641,Láminas de aleación de acero,885b4198e418581ecd6eb7e3c754a9cf7cee86a3d60dc2121168703b26e9e25b
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302650,Láminas de aluminio,1528220c13142dca5e13b74a12d37c47b3056d4304cd8b3ecb0156b0286c7acb
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302626,Láminas de bronce,ca8e1dbf54f1e19c627685790769ecdd170d9f546813ee050fb25cf6f63013d5
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302623,Láminas de cobre,865d87acfd2b811477b61a0b82bce1c3904520d9d020c2e2142c17b7b27b18d4
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302631,Láminas de estaño,f1febd246e2d81c0a357a993cc3895122b8103f381196544141ba0275e2c68ff
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302654,Láminas de hierro,84bfb4a0beba0d0030a91c903c6b6fa1913dfbb6087e5d31a77e960ec902492d
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302616,Láminas de latón,853077bc2c06d1646ac7257eedd04581671ed65cff468b19ba2b8284383e968d
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302661,Láminas de metales preciosos y metales especiales,e62b5ebfafae8681cb6977e60844e8f9ee39cbe60c0b46e911fbdd2fefde0836
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302634,Láminas de plomo,03b5753566abd3baf7642f176bdd5173364677b43f5c8abbc23e7da7a8eab3b4
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302666,Láminas y lingotes de níckel,b46cb1177c2c409480369cdd5c8c0bc727191331da93c6755358e13a94c2e02a
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302665,"Lingotes, bandas, palanquillas y alambres de  materiales especiales",2cd2c775078781c62981eaf13aeb21ee50ead0de40cd1b4949dbaf56a3a9b061
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302644,"Lingotes, bandas, palanquillas y alambres de al carbón",16524aa546cabcaf74717088cd393319dcec48500b6c1d1e59be175ff5af6fad
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302657,"Lingotes, bandas, palanquillas y alambres de aleaciones ferrosas",6e452ec0baa4909289ccd27befeb5c705398add133a60dd7f91a7a07b9807a17
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302627,"Lingotes, bandas, palanquillas y alambres de bronce",985f4ba0faf06bc84d9062c0d4029b904901726158995f091c45ca2d431ed4f8
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302624,"Lingotes, bandas, palanquillas y alambres de cobre",ae638b01aafd74da89d3921ac046b559e019c23eecd262986510fff4fc24f065
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302632,"Lingotes, bandas, palanquillas y alambres de estaño",7f9dcf813588843c697f6a0ad1f796534f291e08edd3745e2f1015a7aac03725
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302655,"Lingotes, bandas, palanquillas y alambres de hierro",7feff902fdccb0f62a165aadadf1a42c9f96fb7cbe9bda2199f8621a57d5f25c
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302617,"Lingotes, bandas, palanquillas y alambres de latón",e782ac088e68e0ccbd4ecf419104332342524a320a1a53dfc97b616cfe958a95
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302619,"Lingotes, bandas, palanquillas y alambres de magnesio",c367c0e79e4c143f2b200662f8979722f49f0bd64dd4971ce6517bd3a3fc0bd9
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302662,"Lingotes, bandas, palanquillas y alambres de metales preciosos y metales especiales",d484d6d52391b75067f7ff3fd5a4054a177a0a3d2104ef22e5cd83774716d165
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302635,"Lingotes, bandas, palanquillas y alambres de plomo",5eef63c13bfa7bb12e89f37a21b3ca09b8e3a8d9682fce2d7a85fea51b536c57
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302621,"Lingotes, bandas, palanquillas y alambres de titanio",d547740a827489b8460b57267036e84b8ed51c0e056e24e95c6a3a8a1ae57beb
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302629,"Lingotes, bandas, palanquillas y alambres de zinc",e7fdc46ee718b551ddd7d8f72f4511b5ea62a7875e6be5d1bd710047c8856f99
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302663,Materiales estructurales de madera,fdc17caec39cb4d5b135945a69fadb6dd70d6d1647ccaa3e06d1401c94ee39a4
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3026,Materiales estructurales,302667,Trasmisiones,e8be7dbc81894cb33ae4997792d7523e2cf90c9b55f60daea6db8edda09d2423
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3015,Materiales para acabado de exteriores,301516,Accesorios para tejados,1638c958f6968a317c5c537e59fb10f067f9643efdebffa9cc0890ae9e2cdb03
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3015,Materiales para acabado de exteriores,301517,Canalones de tejado y accesorios,6b0be2666274de06ba60cae22afcefd7ae17a5d2945ae095e5d71cd8c0aef38f
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3015,Materiales para acabado de exteriores,301520,Cercado,80129fec63c528ad0794f41fd2ebb4368eb6090240914185edf5ea3bd2046953
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3015,Materiales para acabado de exteriores,301515,Material para tejados y techos,b3f75304d4e8f8b056d09bf41bf0221d257e917b66a3d1134816944b0201b68f
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3015,Materiales para acabado de exteriores,301518,Materiales para revestimiento de paredes y exterior,91dbc9a5432eedee971f30094956c9f42f9260d44eb844ad360cfa7df89893ce
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3015,Materiales para acabado de exteriores,301519,Materiales y productos para acabados,ee24a041b55ab2734e9b4a6e82a75561b4416bab15f653ff12aa593d28020f68
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3015,Materiales para acabado de exteriores,301521,Superficie,b15a494d1b98a7e237b857290b06cd2528fb602bef5c9b0fe2692836715bebc4
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3013,Productos de construcción estructurales,301317,Azulejos y baldosas,c013841d3dea4e221cefae147530776703f465e9d00f7afad5e9b057d65bb873
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3013,Productos de construcción estructurales,301315,Bloques,612ee6fcaa4092b859d154ffa43dd769c7bd3083263dabd451cfcd3c200f1ffa
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3013,Productos de construcción estructurales,301316,Ladrillos,a321eabed789081ffb875ee95afd760fc339b2a84fb6bc9b0fae3972fc15c149
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3017,Puertas y ventanas y vidrio,301718,Claraboyas,232f806d264edae457f452e65ee0574731916f9fd3d2879b492117691737ad85
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3017,Puertas y ventanas y vidrio,301719,Marcos de ventanas,80516941fa16c4429c977f5c868bd55ba493dfc605be53fd880439abd60c9fb5
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3017,Puertas y ventanas y vidrio,301717,Productos de cristal,3122c282a76d1398a28b4430e829090801edc206bc3904c87a94b6b6adc3cd2e
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3017,Puertas y ventanas y vidrio,301715,Puertas,1b31bdac150e2395b027479da72efd3f3b23b41016af6b201878aa723a201112
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3017,Puertas y ventanas y vidrio,301720,Puertas,083fe3160cb31fb9fffdb1e230b695ee795c362cae91140298b6feaaa5e302cc
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3017,Puertas y ventanas y vidrio,301721,Puertas para garaje y operadores,5f75506a7f75c7169735831f457a7111242d1d2df779e15b23bd49a3c6a6edc3
Producto,30,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",3017,Puertas y ventanas y vidrio,301716,Ventanas,83959d3c0fe98289f51342b55bb30e70ee2694412226a08723e5d0879979571e
Producto,39,"Componentes, Accesorios y Suministros de Sistemas Eléctricos e Iluminación",3913,Dispositivos y accesorios y suministros de manejo de cable eléctrico,391317,"Conductos eléctricos, electroductos y cables aéreos",0499cb84a2deaeb526c70283b17c09fdf42e3662d7f01737b9de618f140270b7
Producto,39,"Componentes, Accesorios y Suministros de Sistemas Eléctricos e Iluminación",3913,Dispositivos y accesorios y suministros de manejo de cable eléctrico,391316,Dispositivos de protección de alambre,a6dcd70a938879b24a0408150646c7e45ee60339d16efb69f67518219cc03277
Producto,39,"Componentes, Accesorios y Suministros de Sistemas Eléctricos e Iluminación",3913,Dispositivos y accesorios y suministros de manejo de cable eléctrico,391315,Marcadores de alambre y dispositivos para marcar alambre,7b589e556dda7b4e4d3ad8d295ad0299e1f49f491a6a61b5b3d52b48d6c385c1
Producto,39,"Componentes, Accesorios y Suministros de Sistemas Eléctricos e Iluminación",3912,"Equipos, suministros y componentes eléctricos",391211,Centros de control y distribución y accesorios,0edd806fa532004e86a39f32a5da6a51754c585ec9e6ca9b0ccaa6392ab9c6a0
Producto,39,"Componentes, Accesorios y Suministros de Sistemas Eléctricos e Iluminación",3912,"Equipos, suministros y componentes eléctricos",391215,"Conmutadores, controles y relés y accesorios",126a32b3a5a4c8cef16fae44492c0a4b790a8f42cf5f0aeccf2211418f5500dc
Producto,39,"Componentes, Accesorios y Suministros de Sistemas Eléctricos e Iluminación",3912,"Equipos, suministros y componentes eléctricos",391213,"Cuadros, registros y menaje para electricidad",f01008a900f4d6ad7a934fd4de98cc87bf937b9654473280d12bae5007865b8a
Producto,39,"Componentes, Accesorios y Suministros de Sistemas Eléctricos e Iluminación",3912,"Equipos, suministros y componentes eléctricos",391219,Dispositivos y accesorios de seguridad eléctrica,6722f6996c4050a099057fd47aef23d953a7faa344c789e651f05ba01865285f
